Temperature,Jsc 2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3,Jsc4,Voc4,FF4,Hysteresis4,PCE4
20,0.99138,0.99136,0.99845,0.99861,1.00534,1.00527,1.00532,1.04223,1.04283,0.99133,0.99843,1.0052,1.04307,0.99535
20,0.99136,0.99133,0.99861,0.99843,1.00527,1.00532,1.0052,1.04283,1.04307,0.9913,0.99854,1.00523,1.04359,0.99534
20,0.99133,0.9913,0.99843,0.99854,1.00532,1.0052,1.00523,1.04307,1.04359,0.99128,0.99861,1.00523,1.04408,0.99492
20,0.9913,0.99128,0.99854,0.99861,1.0052,1.00523,1.00523,1.04359,1.04408,0.99124,0.99837,1.00509,1.04424,0.99477
20,0.99128,0.99124,0.99861,0.99837,1.00523,1.00523,1.00509,1.04408,1.04424,0.99121,0.99844,1.00511,1.04472,0.99458
20,0.99124,0.99121,0.99837,0.99844,1.00523,1.00509,1.00511,1.04424,1.04472,0.9912,0.99851,1.00512,1.0452,0.99437
20,0.99121,0.9912,0.99844,0.99851,1.00509,1.00511,1.00512,1.04472,1.0452,0.99118,0.99857,1.00513,1.04567,0.99414
20,0.9912,0.99118,0.99851,0.99857,1.00511,1.00512,1.00513,1.0452,1.04567,0.99115,0.99862,1.00514,1.04612,0.99388
20,0.99118,0.99115,0.99857,0.99862,1.00512,1.00513,1.00514,1.04567,1.04612,0.99112,0.99837,1.00498,1.04624,0.9936
20,0.99115,0.99112,0.99862,0.99837,1.00513,1.00514,1.00498,1.04612,1.04624,0.99109,0.99842,1.00499,1.04667,0.9933
20,0.99112,0.99109,0.99837,0.99842,1.00514,1.00498,1.00499,1.04624,1.04667,0.99108,0.99848,1.005,1.04708,0.99299
20,0.99109,0.99108,0.99842,0.99848,1.00498,1.00499,1.005,1.04667,1.04708,0.99105,0.99823,1.00487,1.04716,0.99266
20,0.99108,0.99105,0.99848,0.99823,1.00499,1.005,1.00487,1.04708,1.04716,0.99104,0.99825,1.00487,1.04751,0.99232
20,0.99105,0.99104,0.99823,0.99825,1.005,1.00487,1.00487,1.04716,1.04751,0.99102,0.99829,1.00488,1.04784,0.99197
20,0.99104,0.99102,0.99825,0.99829,1.00487,1.00487,1.00488,1.04751,1.04784,0.99098,0.99768,1.00458,1.04774,0.99161
20,0.99102,0.99098,0.99829,0.99768,1.00487,1.00488,1.00458,1.04784,1.04774,0.99092,0.99698,1.00422,1.04756,0.99124
20,0.99098,0.99092,0.99768,0.99698,1.00488,1.00458,1.00422,1.04774,1.04756,0.99087,0.99633,1.0039,1.04734,0.99087
20,0.99092,0.99087,0.99698,0.99633,1.00458,1.00422,1.0039,1.04756,1.04734,0.99083,0.996,1.00371,1.04736,0.9905
20,0.99087,0.99083,0.99633,0.996,1.00422,1.0039,1.00371,1.04734,1.04736,0.99079,0.99566,1.00353,1.04741,0.99012
20,0.99083,0.99079,0.996,0.99566,1.0039,1.00371,1.00353,1.04736,1.04741,0.99076,0.99505,1.00321,1.04711,0.98974
20,0.99079,0.99076,0.99566,0.99505,1.00371,1.00353,1.00321,1.04741,1.04711,0.99074,0.99479,1.00307,1.04713,0.98936
20,0.99076,0.99074,0.99505,0.99479,1.00353,1.00321,1.00307,1.04711,1.04713,0.99073,0.99459,1.00297,1.04713,0.98898
20,0.99074,0.99073,0.99479,0.99459,1.00321,1.00307,1.00297,1.04713,1.04713,0.9907,0.99409,1.00272,1.04682,0.98861
20,0.99073,0.9907,0.99459,0.99409,1.00307,1.00297,1.00272,1.04713,1.04682,0.99068,0.99392,1.00263,1.04677,0.98824
20,0.9907,0.99068,0.99409,0.99392,1.00297,1.00272,1.00263,1.04682,1.04677,0.99068,0.99385,1.00259,1.04678,0.98789
20,0.99068,0.99068,0.99392,0.99385,1.00272,1.00263,1.00259,1.04677,1.04678,0.99065,0.99339,1.00237,1.04645,0.98757
20,0.99068,0.99065,0.99385,0.99339,1.00263,1.00259,1.00237,1.04678,1.04645,0.99064,0.99317,1.00231,1.04636,0.98727
20,0.99065,0.99064,0.99339,0.99317,1.00259,1.00237,1.00231,1.04645,1.04636,0.99065,0.9931,1.00226,1.04633,0.98701
20,0.99064,0.99065,0.99317,0.9931,1.00237,1.00231,1.00226,1.04636,1.04633,0.99066,0.99305,1.00225,1.04626,0.98678
20,0.99065,0.99066,0.9931,0.99305,1.00231,1.00226,1.00225,1.04633,1.04626,0.99066,0.99304,1.00228,1.04622,0.9866
20,0.99066,0.99066,0.99305,0.99304,1.00226,1.00225,1.00228,1.04626,1.04622,0.99067,0.99306,1.00232,1.0462,0.98646
20,0.99066,0.99067,0.99304,0.99306,1.00225,1.00228,1.00232,1.04622,1.0462,0.99068,0.99284,1.00226,1.04589,0.98636
20,0.99067,0.99068,0.99306,0.99284,1.00228,1.00232,1.00226,1.0462,1.04589,0.9907,0.99289,1.00231,1.0458,0.9863
20,0.99068,0.9907,0.99284,0.99289,1.00232,1.00226,1.00231,1.04589,1.0458,0.99071,0.99266,1.00223,1.04536,0.98628
20,0.9907,0.99071,0.99289,0.99266,1.00226,1.00231,1.00223,1.0458,1.04536,0.99074,0.99276,1.0023,1.04526,0.98629
20,0.99071,0.99074,0.99266,0.99276,1.00231,1.00223,1.0023,1.04536,1.04526,0.99078,0.99292,1.0024,1.0451,0.9863
20,0.99074,0.99078,0.99276,0.99292,1.00223,1.0023,1.0024,1.04526,1.0451,0.99081,0.99306,1.00251,1.04498,0.98635
20,0.99078,0.99081,0.99292,0.99306,1.0023,1.0024,1.00251,1.0451,1.04498,0.99084,0.99301,1.00255,1.04454,0.98648
20,0.99081,0.99084,0.99306,0.99301,1.0024,1.00251,1.00255,1.04498,1.04454,0.99086,0.99314,1.00263,1.04446,0.98665
20,0.99084,0.99086,0.99301,0.99314,1.00251,1.00255,1.00263,1.04454,1.04446,0.99088,0.99328,1.00271,1.04437,0.98685
20,0.99086,0.99088,0.99314,0.99328,1.00255,1.00263,1.00271,1.04446,1.04437,0.99091,0.99343,1.0028,1.04426,0.9871
20,0.99088,0.99091,0.99328,0.99343,1.00263,1.00271,1.0028,1.04437,1.04426,0.99094,0.9936,1.0029,1.04415,0.98738
20,0.99091,0.99094,0.99343,0.9936,1.00271,1.0028,1.0029,1.04426,1.04415,0.99097,0.99378,1.003,1.04403,0.98769
20,0.99094,0.99097,0.9936,0.99378,1.0028,1.0029,1.003,1.04415,1.04403,0.99101,0.99398,1.00311,1.0439,0.98803
20,0.99097,0.99101,0.99378,0.99398,1.0029,1.003,1.00311,1.04403,1.0439,0.99104,0.99419,1.00323,1.04376,0.98839
20,0.99101,0.99104,0.99398,0.99419,1.003,1.00311,1.00323,1.0439,1.04376,0.99108,0.99441,1.00336,1.0436,0.98879
20,0.99104,0.99108,0.99419,0.99441,1.00311,1.00323,1.00336,1.04376,1.0436,0.99112,0.99464,1.00349,1.04344,0.9892
20,0.99108,0.99112,0.99441,0.99464,1.00323,1.00336,1.00349,1.0436,1.04344,0.99116,0.99489,1.00363,1.04328,0.98964
20,0.99112,0.99116,0.99464,0.99489,1.00336,1.00349,1.00363,1.04344,1.04328,0.9912,0.99515,1.00377,1.0431,0.99011
20,0.99116,0.9912,0.99489,0.99515,1.00349,1.00363,1.00377,1.04328,1.0431,0.99125,0.99542,1.00392,1.04291,0.99059
20,0.9912,0.99125,0.99515,0.99542,1.00363,1.00377,1.00392,1.0431,1.04291,0.9913,0.99571,1.00408,1.04271,0.9911
20,0.99125,0.9913,0.99542,0.99571,1.00377,1.00392,1.00408,1.04291,1.04271,0.99135,0.99601,1.00425,1.0425,0.99162
20,0.9913,0.99135,0.99571,0.99601,1.00392,1.00408,1.00425,1.04271,1.0425,0.9914,0.99632,1.00442,1.04228,0.99217
20,0.99135,0.9914,0.99601,0.99632,1.00408,1.00425,1.00442,1.0425,1.04228,0.99145,0.99665,1.0046,1.04206,0.99274
20,0.9914,0.99145,0.99632,0.99665,1.00425,1.00442,1.0046,1.04228,1.04206,0.99151,0.99699,1.00479,1.04182,0.99333
20,0.99145,0.99151,0.99665,0.99699,1.00442,1.0046,1.00479,1.04206,1.04182,0.99156,0.99734,1.00498,1.04158,0.99395
20,0.99151,0.99156,0.99699,0.99734,1.0046,1.00479,1.00498,1.04182,1.04158,0.99162,0.9977,1.00519,1.04132,0.99459
20,0.99156,0.99162,0.99734,0.9977,1.00479,1.00498,1.00519,1.04158,1.04132,0.99168,0.99808,1.00539,1.04106,0.99526
20,0.99162,0.99168,0.9977,0.99808,1.00498,1.00519,1.00539,1.04132,1.04106,0.99175,0.99848,1.00561,1.04078,0.99594
20,0.99168,0.99175,0.99808,0.99848,1.00519,1.00539,1.00561,1.04106,1.04078,0.99181,0.99888,1.00583,1.0405,0.99664
20,0.99175,0.99181,0.99848,0.99888,1.00539,1.00561,1.00583,1.04078,1.0405,0.99188,0.9993,1.00606,1.04021,0.99736
20,0.99181,0.99188,0.99888,0.9993,1.00561,1.00583,1.00606,1.0405,1.04021,0.99195,0.99973,1.00629,1.0399,0.99809
20,0.99188,0.99195,0.9993,0.99973,1.00583,1.00606,1.00629,1.04021,1.0399,0.99202,1.00018,1.00654,1.03959,0.99884
20,0.99195,0.99202,0.99973,1.00018,1.00606,1.00629,1.00654,1.0399,1.03959,0.99209,1.00063,1.00679,1.03927,0.9996
20,0.99202,0.99209,1.00018,1.00063,1.00629,1.00654,1.00679,1.03959,1.03927,0.99216,1.00111,1.00704,1.03894,1.00038
20,0.99209,0.99216,1.00063,1.00111,1.00654,1.00679,1.00704,1.03927,1.03894,0.99224,1.00159,1.00731,1.0386,1.00119
20,0.99216,0.99224,1.00111,1.00159,1.00679,1.00704,1.00731,1.03894,1.0386,0.99232,1.00209,1.00758,1.03825,1.00201
20,0.99224,0.99232,1.00159,1.00209,1.00704,1.00731,1.00758,1.0386,1.03825,0.9924,1.0026,1.00785,1.03789,1.00285
20,0.99232,0.9924,1.00209,1.0026,1.00731,1.00758,1.00785,1.03825,1.03789,0.99248,1.00312,1.00814,1.03752,1.0037
20,0.9924,0.99248,1.0026,1.00312,1.00758,1.00785,1.00814,1.03789,1.03752,0.99257,1.00366,1.00843,1.03714,1.00458
20,0.99248,0.99257,1.00312,1.00366,1.00785,1.00814,1.00843,1.03752,1.03714,0.99265,1.00421,1.00873,1.03675,1.00547
20,0.99257,0.99265,1.00366,1.00421,1.00814,1.00843,1.00873,1.03714,1.03675,0.99274,1.00478,1.00903,1.03636,1.00638
20,0.99265,0.99274,1.00421,1.00478,1.00843,1.00873,1.00903,1.03675,1.03636,0.99283,1.00535,1.00935,1.03595,1.0073
20,0.99274,0.99283,1.00478,1.00535,1.00873,1.00903,1.00935,1.03636,1.03595,0.99293,1.00594,1.00966,1.03553,1.00824
20,0.99283,0.99293,1.00535,1.00594,1.00903,1.00935,1.00966,1.03595,1.03553,0.99302,1.00655,1.00999,1.03511,1.0092
20,0.99293,0.99302,1.00594,1.00655,1.00935,1.00966,1.00999,1.03553,1.03511,0.99312,1.00716,1.01032,1.03467,1.01017
20,0.99302,0.99312,1.00655,1.00716,1.00966,1.00999,1.01032,1.03511,1.03467,0.99321,1.00779,1.01066,1.03423,1.01116
20,0.99312,0.99321,1.00716,1.00779,1.00999,1.01032,1.01066,1.03467,1.03423,0.99331,1.00844,1.01101,1.03377,1.01217
20,0.99321,0.99331,1.00779,1.00844,1.01032,1.01066,1.01101,1.03423,1.03377,0.99342,1.00909,1.01136,1.03331,1.0132
20,0.99331,0.99342,1.00844,1.00909,1.01066,1.01101,1.01136,1.03377,1.03331,0.99352,1.00976,1.01172,1.03284,1.01425
20,0.99342,0.99352,1.00909,1.00976,1.01101,1.01136,1.01172,1.03331,1.03284,0.99363,1.01044,1.01209,1.03235,1.01531
20,0.99352,0.99363,1.00976,1.01044,1.01136,1.01172,1.01209,1.03284,1.03235,0.99373,1.01114,1.01247,1.03186,1.01638
20,0.99363,0.99373,1.01044,1.01114,1.01172,1.01209,1.01247,1.03235,1.03186,0.99384,1.01185,1.01285,1.03136,1.01748
20,0.99373,0.99384,1.01114,1.01185,1.01209,1.01247,1.01285,1.03186,1.03136,0.99396,1.01257,1.01323,1.03085,1.0186
20,0.99384,0.99396,1.01185,1.01257,1.01247,1.01285,1.01323,1.03136,1.03085,0.99407,1.01331,1.01363,1.03033,1.01972
20,0.99396,0.99407,1.01257,1.01331,1.01285,1.01323,1.01363,1.03085,1.03033,0.99419,1.01406,1.01403,1.0298,1.02087
20,0.99407,0.99419,1.01331,1.01406,1.01323,1.01363,1.01403,1.03033,1.0298,0.9943,1.01482,1.01444,1.02926,1.02203
20,0.99419,0.9943,1.01406,1.01482,1.01363,1.01403,1.01444,1.0298,1.02926,0.99342,1.00985,1.01088,1.04002,1.0232
20,0.9943,0.99342,1.01482,1.00985,1.01403,1.01444,1.01088,1.02926,1.04002,1,1,1,1,1
20,0.99342,1,1.00985,1,1.01444,1.01088,1,1.04002,1,1.01213,1.00103,0.99091,0.98675,0.99166
65,1,1.01213,1,1.00103,1.01088,1,0.99091,1,0.98675,1.01261,1.00113,0.99158,0.98648,0.99315
65,1.01213,1.01261,1.00103,1.00113,1,0.99091,0.99158,0.98675,0.98648,1.01308,1.00123,0.99224,0.98621,0.99462
65,1.01261,1.01308,1.00113,1.00123,0.99091,0.99158,0.99224,0.98648,0.98621,1.01355,1.00134,0.99289,0.98594,0.99607
65,1.01308,1.01355,1.00123,1.00134,0.99158,0.99224,0.99289,0.98621,0.98594,1.01401,1.00146,0.99354,0.98567,0.9975
65,1.01355,1.01401,1.00134,1.00146,0.99224,0.99289,0.99354,0.98594,0.98567,1.01446,1.00158,0.99118,0.98541,0.99891
65,1.01401,1.01446,1.00146,1.00158,0.99289,0.99354,0.99118,0.98567,0.98541,1.0149,1.00171,0.99082,0.98514,1.0003
65,1.01446,1.0149,1.00158,1.00171,0.99354,0.99118,0.99082,0.98541,0.98514,1.01534,1.00184,0.99044,0.98487,1.00168
65,1.0149,1.01534,1.00171,1.00184,0.99118,0.99082,0.99044,0.98514,0.98487,1.01577,1.00208,0.99006,0.98461,1.00303
65,1.01534,1.01577,1.00184,1.00208,0.99082,0.99044,0.99006,0.98487,0.98461,1.01619,1.00221,0.99135,0.98435,1.00437
65,1.01577,1.01619,1.00208,1.00221,0.99044,0.99006,0.99135,0.98461,0.98435,1.0166,1.00235,0.99135,0.98408,1.00569
65,1.01619,1.0166,1.00221,1.00235,0.99006,0.99135,0.99135,0.98435,0.98408,1.01701,1.00258,0.99135,0.98382,1.00699
65,1.0166,1.01701,1.00235,1.00258,0.99135,0.99135,0.99135,0.98408,0.98382,1.01741,1.00272,0.99135,0.98356,1.00827
65,1.01701,1.01741,1.00258,1.00272,0.99135,0.99135,0.99135,0.98382,0.98356,1.0178,1.00295,0.99135,0.9833,1.00953
65,1.01741,1.0178,1.00272,1.00295,0.99135,0.99135,0.99135,0.98356,0.9833,1.01818,1.00309,0.98965,0.98304,1.01078
65,1.0178,1.01818,1.00295,1.00309,0.99135,0.99135,0.98965,0.9833,0.98304,1.01856,1.00323,0.99022,0.98278,1.012
65,1.01818,1.01856,1.00309,1.00323,0.99135,0.98965,0.99022,0.98304,0.98278,1.01893,1.00337,0.99079,0.98253,1.01321
65,1.01856,1.01893,1.00323,1.00337,0.98965,0.99022,0.99079,0.98278,0.98253,1.01929,1.00352,0.99135,0.98227,1.0144
65,1.01893,1.01929,1.00337,1.00352,0.99022,0.99079,0.99135,0.98253,0.98227,1.01965,1.00367,0.99191,0.98202,1.01557
65,1.01929,1.01965,1.00352,1.00367,0.99079,0.99135,0.99191,0.98227,0.98202,1.01999,1.00383,0.99246,0.98176,1.01672
65,1.01965,1.01999,1.00367,1.00383,0.99135,0.99191,0.99246,0.98202,0.98176,1.02033,1.00409,0.993,0.98151,1.01785
65,1.01999,1.02033,1.00383,1.00409,0.99191,0.99246,0.993,0.98176,0.98151,1.02067,1.00435,0.99353,0.98126,1.01896
65,1.02033,1.02067,1.00409,1.00435,0.99246,0.993,0.99353,0.98151,0.98126,1.02099,1.0045,0.99406,0.981,1.02005
65,1.02067,1.02099,1.00435,1.0045,0.993,0.99353,0.99406,0.98126,0.981,1.02131,1.00475,0.99458,0.98075,1.02113
65,1.02099,1.02131,1.0045,1.00475,0.99353,0.99406,0.99458,0.981,0.98075,1.02162,1.005,0.9951,0.9805,1.02219
65,1.02131,1.02162,1.00475,1.005,0.99406,0.99458,0.9951,0.98075,0.9805,1.02192,1.00514,0.99561,0.98026,1.02322
65,1.02162,1.02192,1.005,1.00514,0.99458,0.9951,0.99561,0.9805,0.98026,1.02221,1.00539,0.99611,0.98001,1.02424
65,1.02192,1.02221,1.00514,1.00539,0.9951,0.99561,0.99611,0.98026,0.98001,1.0225,1.00553,0.99661,0.97976,1.02524
65,1.02221,1.0225,1.00539,1.00553,0.99561,0.99611,0.99661,0.98001,0.97976,1.02278,1.00577,0.9971,0.97952,1.02622
65,1.0225,1.02278,1.00553,1.00577,0.99611,0.99661,0.9971,0.97976,0.97952,1.02305,1.00591,0.99758,0.97927,1.02719
65,1.02278,1.02305,1.00577,1.00591,0.99661,0.9971,0.99758,0.97952,0.97927,1.02332,1.00615,0.99805,0.97903,1.02813
65,1.02305,1.02332,1.00591,1.00615,0.9971,0.99758,0.99805,0.97927,0.97903,1.02358,1.00628,0.99852,0.97878,1.02906
65,1.02332,1.02358,1.00615,1.00628,0.99758,0.99805,0.99852,0.97903,0.97878,1.02383,1.00642,0.99899,0.97854,1.02996
65,1.02358,1.02383,1.00628,1.00642,0.99805,0.99852,0.99899,0.97878,0.97854,1.02407,1.00656,0.99944,0.9783,1.03085
65,1.02383,1.02407,1.00642,1.00656,0.99852,0.99899,0.99944,0.97854,0.9783,1.0243,1.0068,0.99989,0.97806,1.03172
65,1.02407,1.0243,1.00656,1.0068,0.99899,0.99944,0.99989,0.9783,0.97806,1.02453,1.00703,1.00033,0.97782,1.03257
65,1.0243,1.02453,1.0068,1.00703,0.99944,0.99989,1.00033,0.97806,0.97782,1.02475,1.00724,1.00077,0.97758,1.0334
65,1.02453,1.02475,1.00703,1.00724,0.99989,1.00033,1.00077,0.97782,0.97758,1.02497,1.00736,1.0012,0.97735,1.03422
65,1.02475,1.02497,1.00724,1.00736,1.00033,1.00077,1.0012,0.97758,0.97735,1.02517,1.00758,1.00162,0.97711,1.03501
65,1.02497,1.02517,1.00736,1.00758,1.00077,1.0012,1.00162,0.97735,0.97711,1.02537,1.00778,1.00204,0.97687,1.03578
65,1.02517,1.02537,1.00758,1.00778,1.0012,1.00162,1.00204,0.97711,0.97687,1.02556,1.00798,1.00245,0.97664,1.03654
65,1.02537,1.02556,1.00778,1.00798,1.00162,1.00204,1.00245,0.97687,0.97664,1.02574,1.00817,1.00285,0.97641,1.03728
65,1.02556,1.02574,1.00798,1.00817,1.00204,1.00245,1.00285,0.97664,0.97641,1.02592,1.00835,1.00325,0.97617,1.038
65,1.02574,1.02592,1.00817,1.00835,1.00245,1.00285,1.00325,0.97641,0.97617,1.02609,1.00852,1.00364,0.97594,1.0387
65,1.02592,1.02609,1.00835,1.00852,1.00285,1.00325,1.00364,0.97617,0.97594,1.02625,1.00869,1.00402,0.97571,1.03938
65,1.02609,1.02625,1.00852,1.00869,1.00325,1.00364,1.00402,0.97594,0.97571,1.0264,1.00884,1.0044,0.97548,1.04005
65,1.02625,1.0264,1.00869,1.00884,1.00364,1.00402,1.0044,0.97571,0.97548,1.02655,1.00898,1.00477,0.97525,1.04069
65,1.0264,1.02655,1.00884,1.00898,1.00402,1.0044,1.00477,0.97548,0.97525,1.02669,1.00912,1.00514,0.97502,1.04132
65,1.02655,1.02669,1.00898,1.00912,1.0044,1.00477,1.00514,0.97525,0.97502,1.02682,1.00924,1.00549,0.9748,1.04192
65,1.02669,1.02682,1.00912,1.00924,1.00477,1.00514,1.00549,0.97502,0.9748,1.02694,1.00927,1.00584,0.97457,1.04251
65,1.02682,1.02694,1.00924,1.00927,1.00514,1.00549,1.00584,0.9748,0.97457,1.02685,1.00929,1.00636,0.9743,1.04297
65,1.02694,1.02685,1.00927,1.00929,1.00549,1.00584,1.00636,0.97457,0.9743,1.0268,1.00921,1.0064,0.97359,1.04289
65,1.02685,1.0268,1.00929,1.00921,1.00584,1.00636,1.0064,0.9743,0.97359,1.02676,1.00933,1.00697,0.9735,1.04355
65,1.0268,1.02676,1.00921,1.00933,1.00636,1.0064,1.00697,0.97359,0.9735,1.02673,1.00937,1.0074,0.97323,1.04401
65,1.02676,1.02673,1.00933,1.00937,1.0064,1.00697,1.0074,0.9735,0.97323,1.02675,1.0093,1.00738,0.97246,1.04395
65,1.02673,1.02675,1.00937,1.0093,1.00697,1.0074,1.00738,0.97323,0.97246,1.02674,1.00942,1.00786,0.97232,1.04457
65,1.02675,1.02674,1.0093,1.00942,1.0074,1.00738,1.00786,0.97246,0.97232,1.02675,1.00946,1.00818,0.97205,1.04493
65,1.02674,1.02675,1.00942,1.00946,1.00738,1.00786,1.00818,0.97232,0.97205,1.02675,1.00958,1.00866,0.97198,1.04556
65,1.02675,1.02675,1.00946,1.00958,1.00786,1.00818,1.00866,0.97205,0.97198,1.02674,1.0097,1.00915,0.97196,1.04618
65,1.02675,1.02674,1.00958,1.0097,1.00818,1.00866,1.00915,0.97198,0.97196,1.02674,1.00972,1.00951,0.97168,1.04657
65,1.02674,1.02674,1.0097,1.00972,1.00866,1.00915,1.00951,0.97196,0.97168,1.02674,1.00976,1.00991,0.97146,1.04702
65,1.02674,1.02674,1.00972,1.00976,1.00915,1.00951,1.00991,0.97168,0.97146,1.02676,1.00967,1.00985,0.97078,1.0469
65,1.02674,1.02676,1.00976,1.00967,1.00951,1.00991,1.00985,0.97146,0.97078,1.02676,1.00979,1.0103,0.9708,1.04747
65,1.02676,1.02676,1.00967,1.00979,1.00991,1.00985,1.0103,0.97078,0.9708,1.02676,1.0099,1.01082,0.97081,1.04813
65,1.02676,1.02676,1.00979,1.0099,1.00985,1.0103,1.01082,0.9708,0.97081,1.02674,1.01001,1.01127,0.97084,1.04869
65,1.02676,1.02674,1.0099,1.01001,1.0103,1.01082,1.01127,0.97081,0.97084,1.02676,1.01,1.01131,0.97043,1.04876
65,1.02674,1.02676,1.01001,1.01,1.01082,1.01127,1.01131,0.97084,0.97043,1.02675,1.01009,1.01164,0.97039,1.04917
65,1.02676,1.02675,1.01,1.01009,1.01127,1.01131,1.01164,0.97043,0.97039,1.02674,1.01018,1.0121,0.97039,1.04972
65,1.02675,1.02674,1.01009,1.01018,1.01131,1.01164,1.0121,0.97039,0.97039,1.02673,1.01026,1.01247,0.97041,1.05019
65,1.02674,1.02673,1.01018,1.01026,1.01164,1.0121,1.01247,0.97039,0.97041,1.02671,1.01034,1.01275,0.97045,1.05054
65,1.02673,1.02671,1.01026,1.01034,1.0121,1.01247,1.01275,0.97041,0.97045,1.02672,1.0103,1.01259,0.96998,1.05035
65,1.02671,1.02672,1.01034,1.0103,1.01247,1.01275,1.01259,0.97045,0.96998,1.02671,1.01036,1.01289,0.96995,1.05072
65,1.02672,1.02671,1.0103,1.01036,1.01275,1.01259,1.01289,0.96998,0.96995,1.02669,1.01044,1.01345,0.9699,1.05136
65,1.02671,1.02669,1.01036,1.01044,1.01259,1.01289,1.01345,0.96995,0.9699,1.02669,1.01041,1.01356,0.96973,1.05144
65,1.02669,1.02669,1.01044,1.01041,1.01289,1.01345,1.01356,0.9699,0.96973,1.02669,1.01027,1.01331,0.96901,1.05104
65,1.02669,1.02669,1.01041,1.01027,1.01345,1.01356,1.01331,0.96973,0.96901,1.02668,1.01021,1.01308,0.96854,1.05074
65,1.02669,1.02668,1.01027,1.01021,1.01356,1.01331,1.01308,0.96901,0.96854,1.02666,1.01024,1.01311,0.96843,1.05077
65,1.02668,1.02666,1.01021,1.01024,1.01331,1.01308,1.01311,0.96854,0.96843,1.02664,1.01027,1.01318,0.96841,1.05087
65,1.02666,1.02664,1.01024,1.01027,1.01308,1.01311,1.01318,0.96843,0.96841,1.02663,1.01022,1.01303,0.96818,1.05065
65,1.02664,1.02663,1.01027,1.01022,1.01311,1.01318,1.01303,0.96841,0.96818,1.02661,1.01025,1.01299,0.96816,1.05061
65,1.02663,1.02661,1.01022,1.01025,1.01318,1.01303,1.01299,0.96818,0.96816,1.02658,1.01022,1.01309,0.96801,1.05066
65,1.02661,1.02658,1.01025,1.01022,1.01303,1.01299,1.01309,0.96816,0.96801,1.02654,1.01027,1.01333,0.96808,1.05092
65,1.02658,1.02654,1.01022,1.01027,1.01299,1.01309,1.01333,0.96801,0.96808,1.02652,1.01024,1.01341,0.96792,1.05095
65,1.02654,1.02652,1.01027,1.01024,1.01309,1.01333,1.01341,0.96808,0.96792,1.02648,1.01021,1.01355,0.96785,1.05102
65,1.02652,1.02648,1.01024,1.01021,1.01333,1.01341,1.01355,0.96792,0.96785,1.02645,1.0102,1.0137,0.96783,1.05113
65,1.02648,1.02645,1.01021,1.0102,1.01341,1.01355,1.0137,0.96785,0.96783,1.0264,1.01019,1.01387,0.96783,1.05125
65,1.02645,1.0264,1.0102,1.01019,1.01355,1.0137,1.01387,0.96783,0.96783,1.02635,1.01027,1.01415,0.96805,1.05157
65,1.0264,1.02635,1.01019,1.01027,1.0137,1.01387,1.01415,0.96783,0.96805,1.02628,1.01035,1.01445,0.96827,1.0519
65,1.02635,1.02628,1.01027,1.01035,1.01387,1.01415,1.01445,0.96805,0.96827,1.02622,1.01043,1.01474,0.96849,1.05221
65,1.02628,1.02622,1.01035,1.01043,1.01415,1.01445,1.01474,0.96827,0.96849,1.02616,1.01051,1.01503,0.96874,1.05254
65,1.02622,1.02616,1.01043,1.01051,1.01445,1.01474,1.01503,0.96849,0.96874,1.0261,1.01052,1.01526,0.96884,1.05272
65,1.02616,1.0261,1.01051,1.01052,1.01474,1.01503,1.01526,0.96874,0.96884,1.02603,1.0106,1.01557,0.9691,1.05307
65,1.0261,1.02603,1.01052,1.0106,1.01503,1.01526,1.01557,0.96884,0.9691,1.02598,1.01062,1.01581,0.96925,1.05328
65,1.02603,1.02598,1.0106,1.01062,1.01526,1.01557,1.01581,0.9691,0.96925,1.02591,1.01063,1.01608,0.96943,1.0535
65,1.02598,1.02591,1.01062,1.01063,1.01557,1.01581,1.01608,0.96925,0.96943,1.02583,1.01073,1.01642,0.9698,1.05388
65,1.02591,1.02583,1.01063,1.01073,1.01581,1.01608,1.01642,0.96943,0.9698,1.02576,1.01077,1.01673,0.97004,1.05416
65,1.02583,1.02576,1.01073,1.01077,1.01608,1.01642,1.01673,0.9698,0.97004,1.02569,1.01081,1.01705,0.97033,1.05446
65,1.02576,1.02569,1.01077,1.01081,1.01642,1.01673,1.01705,0.97004,0.97033,1.02562,1.01075,1.01708,0.97023,1.05436
65,1.02569,1.02562,1.01081,1.01075,1.01673,1.01705,1.01708,0.97033,0.97023,1.02556,1.01075,1.01718,0.97028,1.0544
65,1.02562,1.02556,1.01075,1.01075,1.01705,1.01708,1.01718,0.97023,0.97028,1.02548,1.01086,1.01741,0.97065,1.05467
65,1.02556,1.02548,1.01075,1.01086,1.01708,1.01718,1.01741,0.97028,0.97065,1.0254,1.0109,1.0178,0.97097,1.05504
65,1.02548,1.0254,1.01086,1.0109,1.01718,1.01741,1.0178,0.97065,0.97097,1.02533,1.01083,1.0178,0.9709,1.0549
65,1.0254,1.02533,1.0109,1.01083,1.01741,1.0178,1.0178,0.97097,0.9709,1.02521,1.01086,1.01805,0.97118,1.05505
65,1.02533,1.02521,1.01083,1.01086,1.0178,1.0178,1.01805,0.9709,0.97118,1.0251,1.0109,1.01831,0.97152,1.05525
65,1.02521,1.0251,1.01086,1.0109,1.0178,1.01805,1.01831,0.97118,0.97152,1.02499,1.01094,1.01846,0.97191,1.05534
